cType	SYMBOL	Missense	Nonsense
RCCC	CYTH4	0.09980039920159679	
RCCC	DAXX	0.09980039920159679	
RCCC	DCC	0.19960079840319359	
RCCC	DDR2	0.09980039920159679	
RCCC	DDX3X	0.09980039920159679	0.09980039920159679
RCCC	DEPDC1B		0.09980039920159679
RCCC	DHX15	0.09980039920159679	0.09980039920159679
RCCC	DHX35	0.19960079840319359	
RCCC	DHX9	0.39920159680638717	
RCCC	DICER1		0.09980039920159679
RCCC	DIS3	0.29940119760479045	
RCCC	DLC1	0.09980039920159679	
RCCC	DNM2	0.09980039920159679	
RCCC	DNMT3A	0.09980039920159679	0.19960079840319359
RCCC	ECT2L	0.09980039920159679	
RCCC	EEF1A1	0.09980039920159679	0.09980039920159679
RCCC	EFTUD2	0.19960079840319359	
RCCC	EGFR	0.39920159680638717	
RCCC	EIF2AK3		0.09980039920159679
RCCC	EIF2C3	0.19960079840319359	
RCCC	EIF4A2	0.19960079840319359	
RCCC	EIF4G3	0.09980039920159679	
RCCC	ELF1	0.09980039920159679	0.09980039920159679
RCCC	EP300	0.19960079840319359	
RCCC	ERBB4	0.499001996007984	
RCCC	ERCC1	0.09980039920159679	
RCCC	ERCC3		0.09980039920159679
RCCC	ERCC4	0.19960079840319359	0.09980039920159679
RCCC	ERCC5	0.09980039920159679	
RCCC	ERCC6	0.19960079840319359	0.09980039920159679
RCCC	ETNK1	0.09980039920159679	
RCCC	ETV6	0.09980039920159679	
RCCC	EXT1	0.09980039920159679	
RCCC	EXT2	0.09980039920159679	
RCCC	EZH2	0.09980039920159679	0.09980039920159679
RCCC	FANCE	0.09980039920159679	
RCCC	FANCF		0.09980039920159679
RCCC	FANCG	0.19960079840319359	
RCCC	FAT1	0.39920159680638717	
RCCC	FAT2	0.09980039920159679	
RCCC	FBXO11	0.09980039920159679	
RCCC	FCRL4	0.09980039920159679	
RCCC	FGFR1	0.39920159680638717	
RCCC	FGFR3	0.19960079840319359	
RCCC	FLCN		0.09980039920159679
RCCC	FLT3	0.09980039920159679	
RCCC	FLT4	0.09980039920159679	
RCCC	FMR1	0.09980039920159679	
RCCC	FN1	0.19960079840319359	
RCCC	FUS	0.09980039920159679	
RCCC	G3BP2	0.09980039920159679	
RCCC	G6PD	0.09980039920159679	
RCCC	GATA2	0.09980039920159679	
RCCC	GNAI1		0.09980039920159679
RCCC	GNAI2	0.09980039920159679	
RCCC	GOLGA5	0.19960079840319359	
RCCC	HCFC1	0.09980039920159679	
RCCC	HERC2	0.39920159680638717	
RCCC	HGF	0.09980039920159679	
RCCC	HIST1H3H	0.09980039920159679	
RCCC	HLA-A		0.09980039920159679
RCCC	HLF	0.19960079840319359	
RCCC	HSP90AA1	0.19960079840319359	
RCCC	HSPA8	0.39920159680638717	
RCCC	IGF2R	0.09980039920159679	
RCCC	IKZF3	0.19960079840319359	
RCCC	IL6ST	0.09980039920159679	
RCCC	INHBA	0.09980039920159679	
RCCC	INPP4A	0.09980039920159679	0.09980039920159679
RCCC	INPP4B		0.19960079840319359
RCCC	IREB2	0.09980039920159679	
RCCC	ITSN1	0.09980039920159679	0.09980039920159679
RCCC	JAK1	0.09980039920159679	
RCCC	JAK2	0.19960079840319359	
RCCC	JAK3	0.09980039920159679	
RCCC	JMY	0.09980039920159679	
RCCC	KANSL1		0.19960079840319359
RCCC	KAT6B	0.29940119760479045	
RCCC	KDM5C	0.8982035928143712	1.5968063872255487
RCCC	KDM6A	0.09980039920159679	0.19960079840319359
RCCC	KDR	0.29940119760479045	
RCCC	KIT	0.19960079840319359	
RCCC	KRAS	0.09980039920159679	
RCCC	LIMA1		0.19960079840319359
RCCC	LNPEP	0.09980039920159679	
RCCC	LRP6	0.09980039920159679	
RCCC	LRPPRC		0.09980039920159679
RCCC	MACF1	0.6986027944111777	
RCCC	MAGI2	0.19960079840319359	
RCCC	MAP3K1		0.19960079840319359
RCCC	MAP3K4	0.29940119760479045	
RCCC	MAP4K3	0.19960079840319359	0.19960079840319359
RCCC	MAT2A	0.09980039920159679	
RCCC	MAX	0.19960079840319359	
RCCC	MCC	0.09980039920159679	0.09980039920159679
RCCC	MECOM	0.09980039920159679	
RCCC	MED12	0.09980039920159679	
RCCC	MED17	0.19960079840319359	
RCCC	MED24	0.19960079840319359	
RCCC	MEN1		0.09980039920159679
RCCC	MET	0.09980039920159679	
RCCC	MGA	0.09980039920159679	0.19960079840319359
RCCC	MKL1	0.09980039920159679	
RCCC	MLH3		0.09980039920159679
RCCC	MLL	0.09980039920159679	
RCCC	MLL2	0.09980039920159679	0.19960079840319359
RCCC	MLL3	0.19960079840319359	0.6986027944111777
RCCC	MLLT4	0.19960079840319359	
RCCC	MMP2	0.19960079840319359	
RCCC	MSH3	0.09980039920159679	0.09980039920159679
RCCC	MSR1	0.09980039920159679	
RCCC	MTOR	1.996007984031936	
RCCC	MUTYH		0.09980039920159679
RCCC	MYCN	0.09980039920159679	
RCCC	MYH11	0.499001996007984	
RCCC	MYH14	0.09980039920159679	
RCCC	MYH9	0.09980039920159679	
RCCC	NBN	0.09980039920159679	
RCCC	NCF2		0.09980039920159679
RCCC	NCOR1	0.19960079840319359	
RCCC	NDRG1	0.09980039920159679	
RCCC	NF1	0.29940119760479045	0.19960079840319359
RCCC	NF2	0.09980039920159679	0.09980039920159679
RCCC	NFATC4	0.19960079840319359	0.09980039920159679
RCCC	NFE2L2	0.39920159680638717	
RCCC	NOTCH1	0.19960079840319359	
RCCC	NOTCH2	0.39920159680638717	0.19960079840319359
RCCC	NR2F2	0.09980039920159679	
RCCC	NT5C2		0.09980039920159679
RCCC	NUP107	0.09980039920159679	
RCCC	NUP98	0.19960079840319359	
RCCC	PABPC1	0.19960079840319359	0.19960079840319359
RCCC	PABPC3		0.09980039920159679
RCCC	PBRM1	1.7964071856287425	8.78243512974052
RCCC	PCBP1	0.09980039920159679	
RCCC	PCSK6	0.09980039920159679	
RCCC	PDGFRA	0.09980039920159679	
RCCC	PER1	0.19960079840319359	
RCCC	PGR	0.09980039920159679	
RCCC	PHF6	0.09980039920159679	
RCCC	PIK3C2B	0.09980039920159679	
RCCC	PIK3CA	0.5988023952095809	
RCCC	PIK3CB	0.09980039920159679	
RCCC	PIK3R1	0.09980039920159679	
RCCC	PIK3R2	0.09980039920159679	
RCCC	PIP5K1A		0.19960079840319359
RCCC	PLXNA1	0.09980039920159679	
RCCC	POLE	0.09980039920159679	0.09980039920159679
RCCC	POLR2B	0.09980039920159679	
RCCC	POT1	0.09980039920159679	
RCCC	PPARG	0.09980039920159679	
RCCC	PPP2R5A	0.09980039920159679	
RCCC	PRDM1	0.09980039920159679	
RCCC	PRF1	0.09980039920159679	
RCCC	PRKCZ	0.09980039920159679	
RCCC	PRPF8	0.19960079840319359	
RCCC	PRRX1	0.09980039920159679	
RCCC	PSMA6	0.09980039920159679	
RCCC	PSMB4		0.09980039920159679
RCCC	PSMB5	0.09980039920159679	
RCCC	PSMD11	0.09980039920159679	
RCCC	PTCH1	0.19960079840319359	
RCCC	PTEN	0.499001996007984	1.097804391217565
RCCC	PTGS1		0.09980039920159679
RCCC	PTPN11	0.09980039920159679	
RCCC	PTPN12	0.09980039920159679	0.09980039920159679
RCCC	PTPRB	0.09980039920159679	0.09980039920159679
RCCC	PTPRF	0.19960079840319359	
RCCC	PTPRJ	0.09980039920159679	
RCCC	PTPRU	0.19960079840319359	
RCCC	RAC1	0.09980039920159679	
RCCC	RAD23B		0.09980039920159679
RCCC	RAD54L		0.09980039920159679
RCCC	RASA1		0.09980039920159679
RCCC	RB1	0.09980039920159679	
RCCC	RBM10	0.09980039920159679	
RCCC	RGS3	0.19960079840319359	
RCCC	RHEB	0.29940119760479045	
RCCC	RNF43	0.19960079840319359	0.09980039920159679
RCCC	ROS1	0.19960079840319359	
RCCC	RPL22	0.09980039920159679	
RCCC	RPL5		0.09980039920159679
RCCC	RQCD1	0.09980039920159679	0.09980039920159679
RCCC	RUNX3		0.09980039920159679
RCCC	SDHD	0.09980039920159679	
RCCC	SEC31A		0.09980039920159679
RCCC	SETBP1	0.09980039920159679	
RCCC	SETD2	1.7964071856287425	2.5948103792415167
RCCC	SETDB1	0.29940119760479045	
RCCC	SF3A3	0.09980039920159679	0.09980039920159679
RCCC	SF3B1	0.39920159680638717	
RCCC	SF3B3	0.09980039920159679	0.09980039920159679
RCCC	SHMT1	0.09980039920159679	0.09980039920159679
RCCC	SIN3A	0.09980039920159679	
RCCC	SMAD2	0.09980039920159679	
RCCC	SMAD3		0.09980039920159679
RCCC	SMAD4	0.09980039920159679	
RCCC	SMARCA4	0.499001996007984	
RCCC	SMARCB1	0.09980039920159679	0.09980039920159679
RCCC	SMC1A	0.09980039920159679	
RCCC	SMO	0.09980039920159679	
RCCC	SOS1	0.09980039920159679	
RCCC	SPEN	0.19960079840319359	0.29940119760479045
RCCC	SPTAN1	0.19960079840319359	0.09980039920159679
RCCC	SRC	0.19960079840319359	
RCCC	SRGAP3	0.09980039920159679	
RCCC	STAG1	0.09980039920159679	
RCCC	STAG2	0.29940119760479045	0.19960079840319359
RCCC	STARD13	0.19960079840319359	
RCCC	STAT3	0.09980039920159679	
RCCC	STK11	0.09980039920159679	
RCCC	SVEP1	0.19960079840319359	0.09980039920159679
RCCC	TAF1	0.29940119760479045	
RCCC	TAOK2	0.09980039920159679	
RCCC	TBL1XR1	0.19960079840319359	
RCCC	TCF12	0.19960079840319359	
RCCC	TCF7L2	0.09980039920159679	
RCCC	TET2	0.19960079840319359	0.09980039920159679
RCCC	TFDP2	0.09980039920159679	0.09980039920159679
RCCC	TGFBR2	0.09980039920159679	
RCCC	TJP2	0.09980039920159679	
RCCC	TNPO1	0.09980039920159679	
RCCC	TP53	0.6986027944111777	0.09980039920159679
RCCC	TP53BP1	0.09980039920159679	0.39920159680638717
RCCC	TRAF3	0.09980039920159679	
RCCC	TRAF7	0.19960079840319359	
RCCC	TRIO	0.09980039920159679	
RCCC	TRRAP	0.09980039920159679	
RCCC	TSC1	0.09980039920159679	0.09980039920159679
RCCC	UBR5	0.19960079840319359	0.09980039920159679
RCCC	VHL	6.187624750499002	7.684630738522954
RCCC	WASF3	0.09980039920159679	
RCCC	WHSC1L1	0.29940119760479045	
RCCC	WNK1	0.19960079840319359	
RCCC	WRN	0.09980039920159679	
RCCC	WT1	0.09980039920159679	0.09980039920159679
RCCC	WWOX	0.09980039920159679	
RCCC	XPC	0.09980039920159679	
RCCC	XPO1	0.19960079840319359	
RCCC	XRN1	0.19960079840319359	
RCCC	ZC3H11A		0.09980039920159679
RCCC	ZFHX3		0.09980039920159679
RCCC	ZFP36L1		0.09980039920159679
RCCC	ZFP36L2	0.09980039920159679	
RCCC	ZMYM2	0.09980039920159679	
RCCC	ZNF292		0.19960079840319359
RCCC	ZNF814	0.09980039920159679	
SCLC	ABCB4		0.2570694087403599
SCLC	ABL2	0.2570694087403599	
SCLC	ACACA	0.5141388174807198	
SCLC	ACTG1	0.2570694087403599	
SCLC	ADAM10	0.2570694087403599	
SCLC	ADCY1	1.0282776349614395	
SCLC	AHR	0.5141388174807198	
SCLC	AKT1	0.2570694087403599	
SCLC	AKT2	0.5141388174807198	
SCLC	ALK	0.7712082262210797	
SCLC	ANK3	0.7712082262210797	
SCLC	APAF1	0.2570694087403599	0.2570694087403599
SCLC	AR	0.2570694087403599	
SCLC	ARAF	0.2570694087403599	
SCLC	ARFGEF1	0.2570694087403599	
SCLC	ARHGAP29	0.5141388174807198	
SCLC	ARHGAP35		0.2570694087403599
SCLC	ARID1B	0.2570694087403599	
SCLC	ARID2		0.2570694087403599
SCLC	ASPM	0.7712082262210797	
SCLC	ATIC	0.2570694087403599	
SCLC	ATM	0.2570694087403599	
SCLC	ATP1A1		0.2570694087403599
SCLC	ATR	0.5141388174807198	
SCLC	ATRX	0.5141388174807198	0.2570694087403599
SCLC	B2M	0.2570694087403599	
SCLC	BARD1	0.2570694087403599	
SCLC	BAX		0.2570694087403599
SCLC	BCL10	0.2570694087403599	
SCLC	BCLAF1	0.5141388174807198	
SCLC	BMPR1A	0.2570694087403599	
SCLC	BMPR2	0.2570694087403599	
SCLC	BRCA1	0.2570694087403599	
SCLC	BRWD1	0.2570694087403599	
SCLC	CAD	0.2570694087403599	
SCLC	CBLB	0.2570694087403599	
SCLC	CBLC	0.2570694087403599	
SCLC	CCT5	0.2570694087403599	
SCLC	CD36		0.2570694087403599
SCLC	CDK12	0.2570694087403599	
SCLC	CHD1L	0.2570694087403599	
SCLC	CHD3	0.5141388174807198	
SCLC	CHD6	0.5141388174807198	
SCLC	CHD8	0.2570694087403599	
SCLC	CHEK2	0.2570694087403599	
SCLC	CLOCK		0.2570694087403599
SCLC	CLTC	0.2570694087403599	
SCLC	CNTNAP1	0.2570694087403599	
SCLC	CR1	0.2570694087403599	
SCLC	CREBBP	0.5141388174807198	
SCLC	CSDE1	0.2570694087403599	
SCLC	CSF1R	0.5141388174807198	
SCLC	CTNNB1	0.2570694087403599	
SCLC	DCC	0.7712082262210797	0.2570694087403599
SCLC	DDB1	0.2570694087403599	
SCLC	DDR2	0.5141388174807198	
SCLC	DHX9	0.2570694087403599	
SCLC	DICER1	0.2570694087403599	
SCLC	DLC1	0.5141388174807198	
SCLC	DNM2	0.2570694087403599	
SCLC	DNMT3A		0.2570694087403599
SCLC	DPYD	0.5141388174807198	
SCLC	EIF2AK3	0.7712082262210797	
SCLC	EIF4G3	0.5141388174807198	
SCLC	EP300	1.5424164524421593	
SCLC	EPHA2	0.5141388174807198	
SCLC	EPHA4	0.2570694087403599	
SCLC	ERBB4	0.7712082262210797	
SCLC	ERCC3	0.2570694087403599	
SCLC	EXT1	0.2570694087403599	
SCLC	EZH2	0.2570694087403599	
SCLC	FAF1		0.2570694087403599
SCLC	FAM123B	0.2570694087403599	0.2570694087403599
SCLC	FANCF	0.2570694087403599	
SCLC	FANCI	0.2570694087403599	
SCLC	FAT1	0.2570694087403599	
SCLC	FAT2	0.2570694087403599	
SCLC	FBXW7	0.2570694087403599	
SCLC	FIP1L1	0.2570694087403599	
SCLC	FLCN	0.2570694087403599	
SCLC	FLT4	0.5141388174807198	0.2570694087403599
SCLC	FMR1	0.2570694087403599	
SCLC	FN1	0.2570694087403599	
SCLC	FOXA2	0.2570694087403599	
SCLC	FRG1	0.2570694087403599	
SCLC	FUBP1	0.2570694087403599	0.2570694087403599
SCLC	GNAS	0.2570694087403599	
SCLC	GPC3	0.2570694087403599	
SCLC	HCFC1	0.5141388174807198	
SCLC	HDAC3	0.2570694087403599	
SCLC	HERC2	0.5141388174807198	0.2570694087403599
SCLC	HGF	1.0282776349614395	
SCLC	HNF1A	0.2570694087403599	
SCLC	HNRPDL		0.2570694087403599
SCLC	HSP90AB1	0.5141388174807198	
SCLC	IDH1	0.2570694087403599	
SCLC	IKZF3	0.2570694087403599	
SCLC	INHBA	0.2570694087403599	
SCLC	INPP4A	0.2570694087403599	
SCLC	INPPL1	0.2570694087403599	
SCLC	IREB2	0.2570694087403599	
SCLC	ITGA9	0.2570694087403599	
SCLC	ITSN1		0.5141388174807198
SCLC	KAT6B	0.2570694087403599	
SCLC	KDM5C		0.2570694087403599
SCLC	KDM6A	0.5141388174807198	
SCLC	LCP1	0.2570694087403599	
SCLC	LDHA	0.5141388174807198	
SCLC	LNPEP	0.7712082262210797	
SCLC	LRPPRC	0.2570694087403599	0.2570694087403599
SCLC	MACF1	0.2570694087403599	
SCLC	MAGI2	0.5141388174807198	
SCLC	MAP3K13	0.2570694087403599	
SCLC	MAP4K1	0.2570694087403599	
SCLC	MAP4K3	0.2570694087403599	
SCLC	MARK2	0.5141388174807198	
SCLC	MCC	0.2570694087403599	
SCLC	MCM8	0.2570694087403599	
SCLC	MECOM	0.2570694087403599	
SCLC	MED12	0.2570694087403599	
SCLC	MED24	0.2570694087403599	
SCLC	MKL1	0.2570694087403599	
SCLC	MLH1	0.2570694087403599	
SCLC	MLL	0.2570694087403599	
SCLC	MLL2		0.5141388174807198
SCLC	MLL3	0.5141388174807198	
SCLC	MLLT4	0.2570694087403599	
SCLC	MNDA		0.5141388174807198
SCLC	MSH3	0.2570694087403599	
SCLC	MSH6	0.2570694087403599	0.2570694087403599
SCLC	MSR1	0.2570694087403599	
SCLC	MTOR	1.2853470437017995	
SCLC	MUTYH	0.2570694087403599	
SCLC	MYD88	0.2570694087403599	
SCLC	MYH11	0.2570694087403599	
SCLC	MYH9	0.2570694087403599	
SCLC	MYOD1	0.2570694087403599	
SCLC	NCKAP1	0.2570694087403599	
SCLC	NDRG1	0.2570694087403599	
SCLC	NEDD4L	0.2570694087403599	
SCLC	NFATC4		0.2570694087403599
SCLC	NKX3-1	0.2570694087403599	
SCLC	NOTCH1	0.5141388174807198	0.5141388174807198
SCLC	NOTCH2	0.5141388174807198	
SCLC	NR4A2	0.2570694087403599	
SCLC	NTRK1	0.2570694087403599	
SCLC	NUP98	0.2570694087403599	
SCLC	PALB2	0.5141388174807198	
SCLC	PHOX2B	0.2570694087403599	
SCLC	PIK3C2B	0.2570694087403599	
SCLC	PIK3CA	0.5141388174807198	
SCLC	PIK3CB	0.2570694087403599	
SCLC	PLXNA1	0.5141388174807198	
SCLC	PLXNB2	0.2570694087403599	
SCLC	POLE	0.5141388174807198	
SCLC	POM121	0.2570694087403599	
SCLC	POT1	0.2570694087403599	
SCLC	PRPF8	0.2570694087403599	
SCLC	PRRX1	0.2570694087403599	
SCLC	PTCH1	0.2570694087403599	
SCLC	PTEN	1.0282776349614395	
SCLC	PTGS1	0.2570694087403599	
SCLC	PTPRB	0.5141388174807198	
SCLC	PTPRC	0.2570694087403599	
SCLC	PTPRF	0.2570694087403599	
SCLC	PTPRU	1.0282776349614395	
SCLC	RAD21	0.2570694087403599	
SCLC	RAD51D	0.2570694087403599	
SCLC	RAD51L3-RFFL	0.2570694087403599	
SCLC	RASA2	0.2570694087403599	
SCLC	RB1	1.0282776349614395	4.884318766066838
SCLC	RBM10	0.2570694087403599	
SCLC	RET	0.2570694087403599	
SCLC	RGS3	0.7712082262210797	
SCLC	RHEB	0.2570694087403599	
SCLC	RNF43	0.2570694087403599	
SCLC	ROS1	0.5141388174807198	
SCLC	RPL10	0.2570694087403599	
SCLC	RUNX3		0.2570694087403599
SCLC	SDHAF2	0.2570694087403599	
SCLC	SEC24D	0.2570694087403599	
SCLC	SEC31A		0.2570694087403599
SCLC	SETBP1	0.5141388174807198	
SCLC	SF3B1	0.2570694087403599	
SCLC	SF3B3	0.2570694087403599	
SCLC	SIN3A	0.2570694087403599	
SCLC	SMAD2	0.2570694087403599	
SCLC	SMARCA4	0.2570694087403599	
SCLC	SMO	0.2570694087403599	
SCLC	SOS1	0.2570694087403599	
SCLC	SPEN	0.2570694087403599	
SCLC	SPTAN1	0.2570694087403599	
SCLC	SRC	0.2570694087403599	
SCLC	SRGAP1	0.2570694087403599	
SCLC	STAG1	0.2570694087403599	
SCLC	STAG2	0.2570694087403599	
SCLC	STAT3	0.5141388174807198	
SCLC	STIP1	0.5141388174807198	
SCLC	TAF1	0.7712082262210797	
SCLC	TCF12	0.2570694087403599	
SCLC	TCF4	0.2570694087403599	
SCLC	TET2	0.2570694087403599	
SCLC	TFDP1	0.2570694087403599	
SCLC	TJP1	0.5141388174807198	
SCLC	TNPO2	0.2570694087403599	
SCLC	TP53	9.254498714652955	4.113110539845758
SCLC	TP53BP1	0.5141388174807198	
SCLC	TRAF3		0.2570694087403599
SCLC	TRAF7	0.2570694087403599	
SCLC	TRRAP	1.0282776349614395	
SCLC	TSC2	0.2570694087403599	
SCLC	VHL	0.2570694087403599	
SCLC	WASF3	0.2570694087403599	
SCLC	WIPF1	0.2570694087403599	
SCLC	WNK1		0.2570694087403599
SCLC	WRN	0.2570694087403599	0.2570694087403599
SCLC	WT1	0.2570694087403599	
SCLC	XRN1	0.2570694087403599	0.2570694087403599
SCLC	ZC3H11A	0.2570694087403599	
SCLC	ZFHX3		0.2570694087403599
STAD	ABCB1	0.23942537909018355	
STAD	ABCB4	0.23942537909018355	0.1596169193934557
STAD	ABL1	0.07980845969672785	
STAD	ACACA	0.1596169193934557	
STAD	ACAD8	0.07980845969672785	
STAD	ACO1	0.4788507581803671	
STAD	ACSL6	0.1596169193934557	
STAD	ACTB	0.07980845969672785	
STAD	ACTG2	0.1596169193934557	
STAD	ACVR1B	0.23942537909018355	0.23942537909018355
STAD	ACVR2A	0.23942537909018355	0.07980845969672785
STAD	ADCY1	0.07980845969672785	
STAD	AFF4	0.1596169193934557	
STAD	AHCTF1	0.23942537909018355	
STAD	AKT1	0.07980845969672785	
STAD	AKT2	0.07980845969672785	
STAD	ALK	0.07980845969672785	
STAD	ANK3	0.3192338387869114	
STAD	APC	0.3192338387869114	0.8778930566640064
STAD	AQR	0.23942537909018355	
STAD	AR	0.3192338387869114	
STAD	ARAP3		0.07980845969672785
STAD	ARFGEF1	0.23942537909018355	0.23942537909018355
STAD	ARFGEF2	0.3192338387869114	
STAD	ARHGAP26	0.23942537909018355	
STAD	ARHGAP29		0.07980845969672785
STAD	ARHGAP35	0.1596169193934557	0.07980845969672785
STAD	ARHGEF2	0.1596169193934557	
STAD	ARHGEF6	0.23942537909018355	0.07980845969672785
STAD	ARID1A		1.596169193934557
STAD	ARID1B	0.3192338387869114	0.3192338387869114
STAD	ARID2	0.39904229848363926	0.23942537909018355
STAD	ARID4A	0.1596169193934557	0.07980845969672785
STAD	ARID4B		0.07980845969672785
STAD	ASH1L	0.23942537909018355	
STAD	ASPM	0.1596169193934557	
STAD	ASXL1	0.07980845969672785	0.07980845969672785
STAD	ATF2		0.07980845969672785
STAD	ATIC	0.1596169193934557	
STAD	ATM	0.39904229848363926	0.39904229848363926
STAD	ATP1A1	0.3192338387869114	
STAD	ATP6AP2	0.07980845969672785	
STAD	ATR	0.1596169193934557	0.07980845969672785
STAD	ATRX		0.1596169193934557
STAD	AXIN1	0.23942537909018355	0.1596169193934557
STAD	AXIN2		0.07980845969672785
STAD	B2M		0.1596169193934557
STAD	BAP1	0.07980845969672785	0.07980845969672785
STAD	BARD1	0.07980845969672785	
STAD	BAZ2B	0.23942537909018355	
STAD	BCLAF1	0.1596169193934557	
STAD	BCOR		0.4788507581803671
STAD	BLM	0.1596169193934557	0.1596169193934557
STAD	BMPR1A	0.07980845969672785	
STAD	BMPR2	0.07980845969672785	0.39904229848363926
STAD	BPTF	0.07980845969672785	
STAD	BRAF	0.07980845969672785	0.07980845969672785
STAD	BRCA1	0.1596169193934557	0.07980845969672785
STAD	BRCA2	0.1596169193934557	0.1596169193934557
STAD	BRWD1	0.23942537909018355	
STAD	BTK	0.07980845969672785	
STAD	BUB1B	0.07980845969672785	0.07980845969672785
STAD	C15orf55	0.23942537909018355	
STAD	CAD	0.5586592178770949	
STAD	CALR		0.07980845969672785
STAD	CAPN7	0.23942537909018355	0.07980845969672785
STAD	CARD11	0.07980845969672785	
STAD	CARM1	0.07980845969672785	
STAD	CASP1	0.07980845969672785	
STAD	CASP10	0.07980845969672785	
STAD	CASP8	0.1596169193934557	0.07980845969672785
STAD	CCT5	0.1596169193934557	
STAD	CDC73	0.07980845969672785	0.07980845969672785
STAD	CDH1	0.5586592178770949	0.07980845969672785
STAD	CDK12	0.4788507581803671	
STAD	CDKN2A	0.23942537909018355	
STAD	CEP290	0.1596169193934557	0.07980845969672785
STAD	CHD1L	0.23942537909018355	
STAD	CHD2	0.07980845969672785	0.07980845969672785
STAD	CHD3	0.23942537909018355	0.1596169193934557
STAD	CHD4	0.7182761372705506	
STAD	CHD6	0.5586592178770949	
STAD	CHD8	0.1596169193934557	
STAD	CHD9	0.4788507581803671	
STAD	CHEK2	0.07980845969672785	0.07980845969672785
STAD	CIC	0.1596169193934557	0.3192338387869114
STAD	CIITA	0.07980845969672785	
STAD	CLASP2	0.07980845969672785	0.07980845969672785
STAD	CLCN2	0.1596169193934557	
STAD	CLTC	0.07980845969672785	
STAD	CNOT1	0.07980845969672785	0.1596169193934557
STAD	CNOT3	0.07980845969672785	
STAD	CNOT4	0.07980845969672785	
STAD	CNTNAP1	0.07980845969672785	0.07980845969672785
STAD	COL1A1	0.1596169193934557	
STAD	COPS2	0.1596169193934557	
STAD	COPS6	0.1596169193934557	
STAD	CR1		0.1596169193934557
STAD	CRBN		0.07980845969672785
STAD	CREBBP	0.07980845969672785	0.23942537909018355
STAD	CRNKL1	0.07980845969672785	
STAD	CSDE1		0.07980845969672785
STAD	CSF1R	0.07980845969672785	
STAD	CSNK1G3		0.07980845969672785
STAD	CSNK2A1	0.3192338387869114	
STAD	CTCF		0.07980845969672785
STAD	CTNNB1	0.7182761372705506	
STAD	CTNND1	0.1596169193934557	0.1596169193934557
STAD	CTTN	0.07980845969672785	
STAD	CUL1	0.23942537909018355	
STAD	CUL2	0.23942537909018355	
STAD	CUL3	0.1596169193934557	0.07980845969672785
STAD	CUL4A	0.1596169193934557	
STAD	CUX1		0.07980845969672785
STAD	CYLD	0.07980845969672785	0.07980845969672785
STAD	CYTH4	0.23942537909018355	
STAD	DCC	0.1596169193934557	0.07980845969672785
STAD	DDB1	0.23942537909018355	0.1596169193934557
STAD	DDB2	0.07980845969672785	
STAD	DDR2	0.07980845969672785	
STAD	DDX5	0.07980845969672785	
STAD	DEPDC1B	0.07980845969672785	
STAD	DHX15	0.07980845969672785	
STAD	DHX35	0.23942537909018355	
STAD	DHX9	0.07980845969672785	
STAD	DICER1	0.07980845969672785	
STAD	DIS3	0.07980845969672785	0.07980845969672785
STAD	DLC1	0.1596169193934557	
STAD	DLG1	0.1596169193934557	
STAD	DNM2	0.1596169193934557	
STAD	DNMT3A	0.23942537909018355	
STAD	DPYD	0.23942537909018355	
STAD	ECT2L		0.07980845969672785
STAD	EFTUD2	0.1596169193934557	
STAD	EGFR	0.1596169193934557	
STAD	EIF1AX	0.07980845969672785	
STAD	EIF2AK3	0.1596169193934557	
STAD	EIF4A2	0.07980845969672785	
STAD	EIF4G1	0.23942537909018355	
STAD	ELF1	0.07980845969672785	
STAD	ELF3	0.23942537909018355	
STAD	ELF4	0.1596169193934557	
STAD	EP300	0.39904229848363926	
STAD	EPHA1	0.39904229848363926	
STAD	EPHA2	0.1596169193934557	
STAD	EPHA4	0.3192338387869114	
STAD	EPHB2	0.23942537909018355	
STAD	ERBB2	0.23942537909018355	
STAD	ERBB2IP	0.1596169193934557	
STAD	ERBB3	0.4788507581803671	
STAD	ERBB4	0.6384676775738228	0.07980845969672785
STAD	ERCC2	0.07980845969672785	
STAD	ERCC3	0.1596169193934557	
STAD	ERCC4	0.1596169193934557	
STAD	ERCC5	0.07980845969672785	
STAD	ERCC6	0.23942537909018355	0.1596169193934557
STAD	ESR1	0.1596169193934557	
STAD	ETV6	0.07980845969672785	
STAD	EXT1	0.1596169193934557	
STAD	EXT2	0.23942537909018355	
STAD	EZH2	0.1596169193934557	
STAD	FAM123B	0.1596169193934557	
STAD	FAM175A	0.07980845969672785	
STAD	FANCD2	0.1596169193934557	
STAD	FANCI	0.07980845969672785	
STAD	FAS		0.07980845969672785
STAD	FAT1	0.23942537909018355	
STAD	FAT2	0.5586592178770949	
STAD	FBXO11	0.1596169193934557	
STAD	FBXW7	0.1596169193934557	0.23942537909018355
STAD	FGFR1	0.23942537909018355	
STAD	FGFR2	0.07980845969672785	
STAD	FGFR3	0.07980845969672785	
STAD	FGFR4	0.3192338387869114	
STAD	FIP1L1	0.1596169193934557	
STAD	FLCN		0.07980845969672785
STAD	FLT3	0.07980845969672785	
STAD	FLT4	0.3192338387869114	
STAD	FMR1		0.07980845969672785
STAD	FN1	0.1596169193934557	
STAD	FOXA1	0.07980845969672785	
STAD	FOXL2	0.1596169193934557	
STAD	FOXP1	0.1596169193934557	
STAD	FRG1	0.07980845969672785	0.07980845969672785
